Session ID,Publish ID,Collector,Start Date,End Date,Status,Progress,Duration,"Please take a few minutes to fill out the following questionnaire. This questionnaire borrows from a series of questions that are meant to allow you to self-assess your previous behavior as it relates to time, money, relationships, and logic. The intent of this survey is to inform us about your background as a professional in your field, and meant to guide our ongoing research in understanding personalities. This survey will not be tactically used for other than informational purposes in guiding our understanding of your field. Lastly, the survey collects no personal data beyond general demographic details and we will only use aggregated anonymous data to draw conclusions.",Profession,Title,Gender,Age,Ethnicity,MD Purchase Involvement,MD Purchase Hours/Week,CRT Q1,CRT Q2,CRT Q3,CRT Q4,CRT Q5,CRT Q6,CRT Q7,TP Q1,TP Q2,TP Q3A,TP Q3B,TP Q3C,TP Q3D,TP Q3E,RSK Q1,RSK Q2A,RSK Q2B,RSK Q2C,RSK Q2D,RSK Q2E,RSK Q2F,RSK Q2G,RSK Q2H,"Choices are affected by context. We are interested in whether you are taking the time to read each question. To show that you are paying attention, please select only the ""none of the above"" option as your answer.",STI Q1,STI Q2A,STI Q2B,STI Q2C,STI Q2D,STI Q2E,STI Q2F,STI Q2G,TRU Q1,ALT Q1,ALT Q2,"Congrats, you've finished the survey! Thank you for taking the time to give us your invaluable responses. If you are interested in learning more, the survey leveraged several widely used survey measures from ongoing social and behavioral science research from Frederick (2005), Toplak, West, & Stanovich (2014), and Kahneman and Tversky (1992). Please feel free to reach out to us if you have any questions and would like to understand the behavioral science work we do: https://creativescience.co/contact-us/",aid,id,score
285b230e-ab9e-45b0-8d15-c1a5fb72454c,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:16 AM","Sun, Nov 29, 2020 11:17 AM",complete,100,3687,11/29/2020 17:16,Healthcare Admin,management,Female,44,White,9,25,10,100,24,3,30,is ahead of where he began,Yes,10,9,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,9,9,8,8,10,10,9,8,10,1200,11/29/2020 18:17,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3d6fd-a862-e30f-0f65-53a77f1fca87,,
26cfae82-f887-4baa-89f0-f78aa9bea501,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:18 AM","Sun, Nov 29, 2020 10:29 AM",complete,100,629,11/29/2020 17:18,Nurse,Team rn,Female,51,White,4,1,10,100,24,6,28,has lost money,No,4,6,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,4,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,2,3,2,3,8,9,7,8,7,250,11/29/2020 17:29,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3d7ab-6f41-8e5a-2af3-5a92a67025b1,,
0fc794fa-262a-4725-bd61-25aa293c03c6,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:19 AM","Sun, Nov 29, 2020 10:29 AM",complete,100,578,11/29/2020 17:19,Nurse,Manager,Female,64,White,10,4,10,100,24,6,1,has lost money,No,8,10,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,10,1,1,3,10,10,8,8,10,1000,11/29/2020 17:29,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3d7e1-4756-ce64-84fd-d827c8cfdd0a,,
00846898-5c01-4812-a5a7-1b0ffb7fa554,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:19 AM","Sun, Nov 29, 2020 10:32 AM",complete,100,745,11/29/2020 17:19,Surgeon,I help operate on individuals for surgery to saves lives,Male,45,Black,10,20,2,100,9,6,30,has lost money,No,10,10,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,8,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,8,9,4,10,10,10,9,10,9,500,11/29/2020 17:32,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3d7cf-2a8e-ff63-939b-640e21dda26e,,
15b772e3-3533-4015-ba35-4675199f02c0,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:20 AM","Sun, Nov 29, 2020 10:36 AM",complete,100,966,11/29/2020 17:20,General Physician,pulmonologist,Male,59,White,9,1,5,5,47,4,29,has lost money,No,3,7,$170 now,$170 now,$170 now,$170 now,$170 now,4,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,No Gift,1,2,1,2,9,10,9,9,9,100,11/29/2020 17:36,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3d7f5-70a0-d29d-375f-6f1761df6dae,,
27eb96f1-b357-4c61-8bb0-8630fd686438,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:21 AM","Sun, Nov 29, 2020 10:38 AM",complete,100,1012,11/29/2020 17:21,Nurse,licensed vocational nurse,Female,27,White,2,2,1,100,24,4,28,has lost money,No,6,7,$340 a year from now,$170 now,$170 now,$170 now,$170 now,6,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,3,6,2,3,8,8,6,7,6,100,11/29/2020 17:38,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3d808-89e5-7eb3-0f5c-28007658ddfb,,
605831dd-fea8-4675-863a-d4442d23ea5f,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:23 AM","Sun, Nov 29, 2020 10:38 AM",complete,100,920,11/29/2020 17:23,Healthcare Admin,Administrative,Male,30,White,4,25,1,100,24,3,15,is ahead of where he began,No,6,7,$170 now,$170 now,$170 now,$170 now,$170 now,6,50/50 chance of $565,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,7,10,2,8,10,10,6,6,10,1000,11/29/2020 17:38,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3d886-09e0-d5e9-1d55-9ca1fc25020b,,
edb04e65-ce56-4084-8cb1-66ae3d944f68,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:23 AM","Sun, Nov 29, 2020 10:29 AM",complete,100,361,11/29/2020 17:23,General Physician,Health director,Male,35,White,3,8,15,100,24,2,15,has lost money,Yes,5,6,$170 now,$170 now,$170 now,$170 now,$170 now,8,50/50 chance of $565,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$100 ,10,10,10,10,6,10,10,10,10,500,11/29/2020 17:29,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3d8bf-1233-3b74-1614-0541a3514bd1,,
07f81ce3-17fe-4531-8ed2-66436bcf4304,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:23 AM","Sun, Nov 29, 2020 10:35 AM",complete,100,704,11/29/2020 17:23,Nurse,Nurse,Female,25,White,10,25,9,1,40,9,30,has lost money,No,8,8,$170 now,$255 a year from now,$213 a year from now,$191 a year from now,$175 a year from now,9,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,None of the above,$60 ,9,9,9,9,9,10,9,8,10,500,11/29/2020 17:35,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3d82f-c55b-ac95-c15b-0a961f8b225c,,
a6b39fa4-116e-4b92-8fd0-41e38a703b8f,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:25 AM","Sun, Nov 29, 2020 10:35 AM",complete,100,622,11/29/2020 17:25,Operating Room Staff,Or nurse,Female,55,White,8,10,10,100,24,12,1,is ahead of where he began,Yes,4,10,$170 now,$170 now,$170 now,$170 now,$170 now,4,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,5,4,4,5,9,10,10,10,10,1500,11/29/2020 17:35,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3d939-bbc9-e8d3-fee0-8ce03f5a8e16,,
34dacad2-00ac-474b-b77d-e08410ed1223,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:27 AM","Sun, Nov 29, 2020 10:42 AM",complete,100,872,11/29/2020 17:27,Nurse,Nurse,Male,30,Latino/Hispanic,6,5,5,100,12,6,29,has lost money,No,6,7,$340 a year from now,$170 now,$170 now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,No Gift,4,3,2,6,8,8,2,6,4,50,11/29/2020 17:42,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3d9a0-147b-3ad7-a87c-97936a3df387,,
16511419-f8e5-417b-836c-fa6d44c15c1a,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:28 AM","Sun, Nov 29, 2020 10:40 AM",complete,100,701,11/29/2020 17:28,Healthcare Admin,Administrator,Male,48,White,7,1,10,100,47,4,30,has lost money,No,8,6,$340 a year from now,$170 now,$170 now,$170 now,$170 now,4,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,3,4,2,5,9,9,6,7,9,0,11/29/2020 17:40,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3d9f4-daf4-b40c-b933-0972c0d827e5,,
8cd93770-d4b5-4f14-b5e6-c6153ddfb028,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:28 AM","Sun, Nov 29, 2020 10:36 AM",complete,100,455,11/29/2020 17:28,Surgeon,Surgeon,Female,30,White,9,4,10,10,24,6,30,is ahead of where he began,Yes,8,7,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$175 a year from now,5,50/50 chance of $565,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,8,1,1,5,10,9,10,7,9,500,11/29/2020 17:36,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3da18-24b3-e620-379a-984049fdafe2,,
09a02b9d-2dce-4310-a837-2a47d1770a67,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:29 AM","Sun, Nov 29, 2020 10:36 AM",complete,100,431,11/29/2020 17:29,Nurse,RN,Female,29,Latino/Hispanic,5,1,5,100,47,5,30,has lost money,No,5,9,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$175 a year from now,4,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,No Gift,9,9,4,4,9,9,9,8,9,200,11/29/2020 17:36,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3da53-1657-5c07-a75e-fd8bef0bf921,,
793ddea3-e047-4073-b83b-d0ed300ab6bc,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:30 AM","Sun, Nov 29, 2020 10:38 AM",complete,100,492,11/29/2020 17:30,General Physician,Doctor,Male,40,White,9,7,1,100,24,2,1,is ahead of where he began,Yes,9,9,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,8,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,8,7,5,7,8,10,9,7,8,500,11/29/2020 17:38,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3da3d-4839-5d66-8370-371cdc30752d,,
5a11d285-f6ec-4bc2-804c-991a74db4509,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:31 AM","Sun, Nov 29, 2020 10:45 AM",complete,100,800,11/29/2020 17:31,Nurse,I am a nurse at a public hospital,Female,25,Latino/Hispanic,9,5,1,100,24,12,29,is ahead of where he began,Yes,9,9,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,4,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,4,3,3,3,10,10,10,8,10,800,11/29/2020 17:45,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3da99-a292-8827-00dc-0dc1a8d69922,,
00e66b1a-fd56-4774-80fd-30bf2aa195ce,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:33 AM","Sun, Nov 29, 2020 10:40 AM",complete,100,415,11/29/2020 17:33,Operating Room Staff,no,Male,40,White,8,1,10,5,9,3,9,is ahead of where he began,Yes,8,6,$170 now,$170 now,$170 now,$170 now,$175 a year from now,7,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,None of the above,$60 ,7,8,7,8,7,8,8,8,8,400,11/29/2020 17:40,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3da87-1321-065c-b0bc-55ab4df0c8d6,,
3ce0670a-71fa-4dc4-8d0f-c9e92e45189d,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:33 AM","Sun, Nov 29, 2020 10:51 AM",complete,100,1063,11/29/2020 17:33,Nurse,A nurse,Male,35,White,9,35,1,100,24,1,15,is ahead of where he began,Yes,2,4,$170 now,$170 now,$170 now,$170 now,$170 now,5,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,9,10,9,7,6,6,6,6,6,500,11/29/2020 17:51,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3daea-4db2-97c5-1f57-07faef1f626c,,
479db5d3-b18f-435e-83b5-7f1d3571ab4e,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:33 AM","Sun, Nov 29, 2020 10:39 AM",complete,100,345,11/29/2020 17:33,Nurse,Registered Nurse,Female,43,White,10,4,10,100,24,9,30,has lost money,No,5,9,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,5,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$80 ,5,5,5,5,9,10,10,5,10,180,11/29/2020 17:39,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3db61-ac9b-34e4-5083-6f4f786255eb,,
066990f0-da70-4e99-88ee-fd95c0dd1b90,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:34 AM","Sun, Nov 29, 2020 11:35 AM",complete,100,3652,11/29/2020 17:34,Surgeon,IT,Male,32,Black,8,3,1,100,24,4,1,is ahead of where he began,No,10,8,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,8,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$80 ,8,8,8,8,10,10,5,8,10,1000,11/29/2020 18:35,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3d6ea-1269-5193-6403-f87a8a6bd50c,,
4702ad1d-7315-41f5-9a2f-dd1a643d2664,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:38 AM","Sun, Nov 29, 2020 11:13 AM",complete,100,2136,11/29/2020 17:38,Healthcare Admin,Health Care Admin,Male,40,White,10,30,10,100,24,9,1,is ahead of where he began,Yes,9,9,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,9,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,5,10,10,8,10,9,8,7,8,100,11/29/2020 18:13,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3db30-cd1a-1511-c2db-78861a4a5274,,
deebd7a5-0dbe-48c5-8081-6db8ccf8f7b2,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:38 AM","Sun, Nov 29, 2020 10:54 AM",complete,100,945,11/29/2020 17:38,Surgeon,hand surgeon,Male,37,White,10,20,10,100,24,9,15,is ahead of where he began,Yes,10,10,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$175 a year from now,8,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,None of the above,$40 ,5,5,5,5,5,7,4,4,6,250,11/29/2020 17:54,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3dac4-376e-b54e-8f1a-2b18236cc580,,
835c501e-c0a7-439e-bb8a-ea6267bdde8b,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:39 AM","Sun, Nov 29, 2020 10:48 AM",complete,100,569,11/29/2020 17:39,General Physician,Physicians Assistant,Male,40,White,5,2,5,100,47,9,30,is ahead of where he began,No,8,9,$170 now,$170 now,$170 now,$170 now,$170 now,6,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,7,8,3,6,9,9,4,7,5,0,11/29/2020 17:48,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3dc41-23fd-7a8e-5df1-c6391298e597,,
949e6db4-2371-4b3f-b0cb-2e9659997d68,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:41 AM","Sun, Nov 29, 2020 10:49 AM",complete,100,487,11/29/2020 17:41,Nurse,director of nursing,Female,50,White,3,4,1,20,14,6,30,"broke even, or has the same amount started with",Yes,9,10,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,100% chance of $150,50/50 chance of $565,50/50 chance of $565,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$80 ,5,3,4,2,10,10,10,10,10,500,11/29/2020 17:49,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3dcf9-a261-80c7-e3cd-005248078528,,
664af3b4-90ff-4e09-a358-0f0a116a0ad1,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:43 AM","Sun, Nov 29, 2020 11:06 AM",complete,100,1401,11/29/2020 17:43,Nurse,Charge nurse,Female,48,White,5,1,10,100,12,3,1,has lost money,No,7,9,$340 a year from now,$170 now,$170 now,$170 now,$170 now,6,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,3,3,2,7,10,10,9,8,7,200,11/29/2020 18:06,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3dd33-79b5-eec0-d188-fd3abcba98e4,,
122f64b7-4b9f-4236-9ade-418c60e9a92c,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:45 AM","Sun, Nov 29, 2020 10:56 AM",complete,100,662,11/29/2020 17:45,Nurse,lpn,Female,43,Black,10,30,10,100,24,9,15,is ahead of where he began,No,10,10,$340 a year from now,$170 now,$170 now,$170 now,$170 now,10,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,No Gift,1,1,1,1,10,10,10,10,10,0,11/29/2020 17:56,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3dddb-537a-d5dc-9967-02aa51893d17,,
54f3bee4-a326-4de2-a392-bc232532b279,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:45 AM","Sun, Nov 29, 2020 11:00 AM",complete,100,857,11/29/2020 17:45,Operating Room Staff,administrative duties,Male,40,White,9,8,1,100,24,9,15,is ahead of where he began,No,8,9,$170 now,$170 now,$170 now,$170 now,$170 now,3,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,9,10,9,8,10,10,10,7,10,800,11/29/2020 18:00,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3dd9f-4661-32e3-7835-06175419cdec,,
934ebed3-bff5-4d57-8fd2-00917cb37349,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:46 AM","Sun, Nov 29, 2020 10:53 AM",complete,100,402,11/29/2020 17:46,Nurse,Registered Nurse,Female,44,White,6,1,10,100,24,9,30,is ahead of where he began,No,1,6,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$175 a year from now,3,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $550,None of the above,$20 ,3,3,3,3,8,10,10,10,10,180,11/29/2020 17:53,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3de15-0e8c-d3f2-2a90-32f00a16546f,,
6b03f1a6-8f52-4b1c-bbc3-2a8b36ef4d01,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:47 AM","Sun, Nov 29, 2020 10:56 AM",complete,100,529,11/29/2020 17:47,Nurse,Staff nurse,Female,26,Black,9,3,1,100,24,12,15,is ahead of where he began,No,9,10,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,5,5,2,4,10,9,7,9,10,500,11/29/2020 17:56,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3de02-2f58-38b2-d63c-b1e98814a8af,,
bcb7f7e1-be69-42f5-9cd2-82d840c3b100,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:48 AM","Sun, Nov 29, 2020 10:53 AM",complete,100,276,11/29/2020 17:48,Nurse,Registered Nurse,Female,40,White,10,35,10,50,24,6,15,"broke even, or has the same amount started with",Yes,10,9,$170 now,$255 a year from now,$170 now,$191 a year from now,$170 now,10,100% chance of $35,50/50 chance of $565,100% chance of $150,50/50 chance of $565,100% chance of $320,50/50 chance of $565,100% chance of $480,100% chance of $550,None of the above,$100 ,10,9,10,9,8,10,9,10,10,800,11/29/2020 17:53,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3decc-2b9a-6024-4fab-ecc885bad359,,
bd498523-e64b-4480-8217-086646550808,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:48 AM","Sun, Nov 29, 2020 11:01 AM",complete,100,768,11/29/2020 17:48,Healthcare Admin,Marketing manager,Female,34,Latino/Hispanic,8,15,5,100,2,9,30,is ahead of where he began,No,6,5,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,2,5,5,10,10,10,8,10,7,600,11/29/2020 18:01,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3de4d-571f-a0e9-645b-a1f58f4918df,,
b3351765-cb7f-4843-b543-d3757766fcf1,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:51 AM","Sun, Nov 29, 2020 10:58 AM",complete,100,433,11/29/2020 17:51,Nurse,Or,Female,49,White,10,20,10,20,24,3,15,is ahead of where he began,No,4,5,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,5,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,No Gift,5,5,5,4,5,10,10,10,9,0,11/29/2020 17:58,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3df56-a5e6-ba1b-8c83-31f08d5c0c24,,
db1aae35-ca79-46ab-afa5-dbacc4b4d039,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:51 AM","Sun, Nov 29, 2020 10:58 AM",complete,100,418,11/29/2020 17:51,Nurse,Nurse,Male,25,White,9,8,10,100,24,6,30,is ahead of where he began,No,10,8,$170 now,$170 now,$170 now,$170 now,$170 now,5,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,8,7,5,8,9,8,9,10,8,500,11/29/2020 17:58,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3df14-b24e-beac-79f7-8bbcb81567dd,,
93a2088a-55d2-45dc-9e96-65b4525968e0,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:51 AM","Sun, Nov 29, 2020 10:57 AM",complete,100,337,11/29/2020 17:51,Operating Room Staff,Physician Assistant,Female,36,White,3,1,1,100,24,9,15,has lost money,No,6,3,$170 now,$170 now,$170 now,$170 now,$170 now,6,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,No Gift,9,8,6,10,8,10,7,6,7,100,11/29/2020 17:57,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3df79-ce37-1817-9c4e-da7e8e123624,,
c38f47c4-0dbf-466a-a4fb-4b51170355d4,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 10:52 AM","Sun, Nov 29, 2020 11:06 AM",complete,100,873,11/29/2020 17:52,General Physician,Doctor-clinical assistant,Female,32,Asian,8,20,4,5,47,9,15,is ahead of where he began,Yes,8,9,$170 now,$170 now,$170 now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,4,5,9,7,10,9,9,10,10,200,11/29/2020 18:06,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3df55-da58-e157-6fb1-a27010314e25,,
